a891cc65-8f47-4eae-aa5a-b92d0d1969df	0	FR733644.1832860.1834411
9f47f457-8bd2-4595-8ddf-4a0ea60c99f0	0	FR733644.1832860.1834411
03c4714d-a296-40cb-95d4-36231708ade9	272	HG813249.2364350.2365887
537a10e5-36f9-451d-b9f5-50e9735fe46f	272	FR733650.1691476.1693027
51e9246d-ec5d-424b-ae79-f2dbfad92705	272	FR733650.1691476.1693027
4400e19a-1462-43f6-8387-b93c1e37d19c	256	CP013285.1179807.1181367
cf4bbf75-b93d-4eb8-bcbd-a176584466e2	256	FR733643.2443004.2444553
f79f3b72-a5ff-4d22-b42e-0b12bcd4de51	272	LT985474.244200.245746
766ed83b-ab6d-49ee-834b-f926c6485898	272	LT985474.1722923.1724469
a6b54aa2-089c-4745-93ac-c0c337b986a1	16	HF558398.248759.250296
766ed83b-ab6d-49ee-834b-f926c6485898	272	LT985474.2620921.2622467
56d8019f-6d0d-434f-b85e-f81e9fe77282	256	CP014790.1735835.1737395
a891cc65-8f47-4eae-aa5a-b92d0d1969df	256	CP014790.1735835.1737395
a831ff0c-f74e-4ebf-9386-91244474c649	16	CP014790.1735835.1737395
51e9246d-ec5d-424b-ae79-f2dbfad92705	272	CP014790.1735835.1737395
56d8019f-6d0d-434f-b85e-f81e9fe77282	256	JSWS01000001.1232915.1234475
9f47f457-8bd2-4595-8ddf-4a0ea60c99f0	256	JSWS01000001.1232915.1234475
0534fe9c-a310-40d5-8fb8-78e85534eeec	256	S55472.1.1524
21dca386-ec03-43ca-8e91-a04cf6d0ae98	256	MTDV01000013.74.1604
766ed83b-ab6d-49ee-834b-f926c6485898	272	MTDV01000013.74.1604
21dca386-ec03-43ca-8e91-a04cf6d0ae98	256	CP001602.1970656.1972208
766ed83b-ab6d-49ee-834b-f926c6485898	16	MJSM01000013.256744.258304
cf4bbf75-b93d-4eb8-bcbd-a176584466e2	256	MJSM01000013.256744.258304
a831ff0c-f74e-4ebf-9386-91244474c649	272	MJNM01000002.102344.103904
56d8019f-6d0d-434f-b85e-f81e9fe77282	256	CP016629.248729.250249
a831ff0c-f74e-4ebf-9386-91244474c649	272	CP016629.248729.250249
4400e19a-1462-43f6-8387-b93c1e37d19c	256	MJTG01000012.99319.100879
56d8019f-6d0d-434f-b85e-f81e9fe77282	256	MJUA01000010.99780.101340
94c45c8e-37eb-486c-a4fb-43bf0c663a3b	0	MJUA01000010.99780.101340
a891cc65-8f47-4eae-aa5a-b92d0d1969df	256	MJUA01000010.99780.101340
21dca386-ec03-43ca-8e91-a04cf6d0ae98	256	MJTC01000011.54.1614
94c45c8e-37eb-486c-a4fb-43bf0c663a3b	256	MJCN01000014.194820.196380
4400e19a-1462-43f6-8387-b93c1e37d19c	256	MJQN01000014.124164.125724
56d8019f-6d0d-434f-b85e-f81e9fe77282	256	MJPG01000007.54.1614
a6b54aa2-089c-4745-93ac-c0c337b986a1	272	MJRU01000001.99942.101502
94c45c8e-37eb-486c-a4fb-43bf0c663a3b	256	MJCX01000024.54.1614
0534fe9c-a310-40d5-8fb8-78e85534eeec	256	MJCX01000024.54.1614
51e9246d-ec5d-424b-ae79-f2dbfad92705	272	MJCX01000024.54.1614
21dca386-ec03-43ca-8e91-a04cf6d0ae98	0	MJPE01000032.29.1589
f79f3b72-a5ff-4d22-b42e-0b12bcd4de51	272	MJTO01000017.160409.161969
6e112804-7f87-465a-8b53-4246d8faeac2	0	MJTO01000017.160409.161969
64604049-80f6-413d-8885-4e09d10a7ba9	272	CP006859.2556390.2557927
62563507-6065-402b-b681-8e3668496455	16	CP003414.247258.248814
f79f3b72-a5ff-4d22-b42e-0b12bcd4de51	272	CP003414.247258.248814
64604049-80f6-413d-8885-4e09d10a7ba9	272	CP018685.480898.482458
537a10e5-36f9-451d-b9f5-50e9735fe46f	16	CP006591.2676298.2677848
cf4bbf75-b93d-4eb8-bcbd-a176584466e2	256	CP019625.2656345.2657905
64604049-80f6-413d-8885-4e09d10a7ba9	272	CP006860.2556390.2557927
7d57de8f-0665-43aa-b12b-4d2688a94e0c	256	CP006858.263885.265422
0534fe9c-a310-40d5-8fb8-78e85534eeec	0	CP006600.2950841.2952392
cf4bbf75-b93d-4eb8-bcbd-a176584466e2	0	CP006600.2950841.2952392
03c4714d-a296-40cb-95d4-36231708ade9	16	CP006600.2950841.2952392
766ed83b-ab6d-49ee-834b-f926c6485898	272	CP019622.2798017.2799577
21dca386-ec03-43ca-8e91-a04cf6d0ae98	256	CP007525.2691577.2693114
cf4bbf75-b93d-4eb8-bcbd-a176584466e2	256	CP007525.2691577.2693114
94c45c8e-37eb-486c-a4fb-43bf0c663a3b	256	CP006598.1492052.1493604
9f47f457-8bd2-4595-8ddf-4a0ea60c99f0	256	CP006598.1492052.1493604
62563507-6065-402b-b681-8e3668496455	272	CP019623.236894.238453
537a10e5-36f9-451d-b9f5-50e9735fe46f	272	CP019623.236894.238453
fa6be543-de6f-4bf4-b408-6e57289d9a57	0	CP019623.236894.238453
64604049-80f6-413d-8885-4e09d10a7ba9	272	CP007008.2523092.2524629
64604049-80f6-413d-8885-4e09d10a7ba9	272	CP007018.2523092.2524629
7d57de8f-0665-43aa-b12b-4d2688a94e0c	256	CP006860.263885.265422
7d57de8f-0665-43aa-b12b-4d2688a94e0c	0	CP006862.263885.265422
64604049-80f6-413d-8885-4e09d10a7ba9	16	CP007007.2523090.2524627
62563507-6065-402b-b681-8e3668496455	272	CP007525.278433.279970
f79f3b72-a5ff-4d22-b42e-0b12bcd4de51	16	CP007525.278433.279970
a6b54aa2-089c-4745-93ac-c0c337b986a1	272	CP007525.278433.279970
6e112804-7f87-465a-8b53-4246d8faeac2	256	CP007525.278433.279970
62563507-6065-402b-b681-8e3668496455	272	CP006874.282741.284278
f79f3b72-a5ff-4d22-b42e-0b12bcd4de51	272	CP006874.282741.284278
7d57de8f-0665-43aa-b12b-4d2688a94e0c	256	CP007011.263885.265422
9f47f457-8bd2-4595-8ddf-4a0ea60c99f0	256	CP007198.2402142.2403679
4400e19a-1462-43f6-8387-b93c1e37d19c	0	CP007492.248751.250303
a6b54aa2-089c-4745-93ac-c0c337b986a1	272	CP007492.248751.250303
7d57de8f-0665-43aa-b12b-4d2688a94e0c	256	CP008836.263885.265422
7d57de8f-0665-43aa-b12b-4d2688a94e0c	256	CP009258.2316545.2318169
766ed83b-ab6d-49ee-834b-f926c6485898	272	CP009897.1726590.1728127
cf4bbf75-b93d-4eb8-bcbd-a176584466e2	256	CP009897.1726590.1728127
6e112804-7f87-465a-8b53-4246d8faeac2	256	CP009897.242332.243869
fa6be543-de6f-4bf4-b408-6e57289d9a57	256	CP011345.2193608.2195166
fa6be543-de6f-4bf4-b408-6e57289d9a57	256	CP011345.2030704.2032262
fa6be543-de6f-4bf4-b408-6e57289d9a57	256	CP011345.502668.504226
03c4714d-a296-40cb-95d4-36231708ade9	272	CWMG01000119.3473.5003
03c4714d-a296-40cb-95d4-36231708ade9	272	CWLE01000124.3521.5051
a831ff0c-f74e-4ebf-9386-91244474c649	272	CP028401.2388665.2390222
0534fe9c-a310-40d5-8fb8-78e85534eeec	256	AFGI01000001.285943.287474
62563507-6065-402b-b681-8e3668496455	272	AFGI01000001.285943.287474
537a10e5-36f9-451d-b9f5-50e9735fe46f	272	AFGI01000001.285943.287474
a6b54aa2-089c-4745-93ac-c0c337b986a1	272	AFGI01000001.285943.287474
9f47f457-8bd2-4595-8ddf-4a0ea60c99f0	256	AFGI01000001.285943.287474
03c4714d-a296-40cb-95d4-36231708ade9	272	CP028183.1809476.1811033
94c45c8e-37eb-486c-a4fb-43bf0c663a3b	256	AFGI01000001.279923.281454
62563507-6065-402b-b681-8e3668496455	272	AFGI01000001.279923.281454
a6b54aa2-089c-4745-93ac-c0c337b986a1	272	AFGI01000001.279923.281454
fa6be543-de6f-4bf4-b408-6e57289d9a57	256	AFGI01000001.279923.281454
a831ff0c-f74e-4ebf-9386-91244474c649	272	CYUS01000020.67.1604
6e112804-7f87-465a-8b53-4246d8faeac2	256	CYUS01000020.67.1604
4400e19a-1462-43f6-8387-b93c1e37d19c	256	CP030101.1281158.1282714
537a10e5-36f9-451d-b9f5-50e9735fe46f	272	CP030101.1281158.1282714
a891cc65-8f47-4eae-aa5a-b92d0d1969df	256	FFHU01000003.437210.438740
21dca386-ec03-43ca-8e91-a04cf6d0ae98	256	LJAR01000002.1610758.1612316
a891cc65-8f47-4eae-aa5a-b92d0d1969df	256	MKND01000010.104194.105754
51e9246d-ec5d-424b-ae79-f2dbfad92705	16	MKOE01000011.99129.100689
94c45c8e-37eb-486c-a4fb-43bf0c663a3b	256	CYWY01000016.67.1604
0534fe9c-a310-40d5-8fb8-78e85534eeec	256	CYWY01000016.67.1604
a831ff0c-f74e-4ebf-9386-91244474c649	272	CYWY01000016.67.1604
9f47f457-8bd2-4595-8ddf-4a0ea60c99f0	256	CYWY01000016.67.1604
51e9246d-ec5d-424b-ae79-f2dbfad92705	272	CYWY01000016.67.1604
03c4714d-a296-40cb-95d4-36231708ade9	272	APIJ01000024.169.1735
56d8019f-6d0d-434f-b85e-f81e9fe77282	0	MKOT01000006.54.1614
51e9246d-ec5d-424b-ae79-f2dbfad92705	272	MKOT01000006.54.1614
4400e19a-1462-43f6-8387-b93c1e37d19c	256	JOOX01000002.739045.740581
537a10e5-36f9-451d-b9f5-50e9735fe46f	272	JOOX01000002.739045.740581
f79f3b72-a5ff-4d22-b42e-0b12bcd4de51	272	MVDY01000001.243139.244699
6e112804-7f87-465a-8b53-4246d8faeac2	256	MVDY01000001.243139.244699
6e112804-7f87-465a-8b53-4246d8faeac2	256	LUBA01000003.106915.108474
fa6be543-de6f-4bf4-b408-6e57289d9a57	256	LUBA01000003.106915.108474
0534fe9c-a310-40d5-8fb8-78e85534eeec	256	MVDY01000001.1833775.1835335
a891cc65-8f47-4eae-aa5a-b92d0d1969df	256	MVDY01000001.1833775.1835335
