5 CYWY01000016.67.1604
5 AFGI01000001.285943.287474
4 CP014790.1735835.1737395
4 CP007525.278433.279970
4 AFGI01000001.279923.281454
3 MJUA01000010.99780.101340
3 MJCX01000024.54.1614
3 CP019623.236894.238453
3 CP006600.2950841.2952392
2 MVDY01000001.243139.244699
2 MVDY01000001.1833775.1835335
2 MTDV01000013.74.1604
2 MKOT01000006.54.1614
2 MJTO01000017.160409.161969
2 MJSM01000013.256744.258304
2 LUBA01000003.106915.108474
2 JSWS01000001.1232915.1234475
2 JOOX01000002.739045.740581
2 FR733650.1691476.1693027
2 FR733644.1832860.1834411
2 CYUS01000020.67.1604
2 CP030101.1281158.1282714
2 CP016629.248729.250249
2 CP009897.1726590.1728127
2 CP007525.2691577.2693114
2 CP007492.248751.250303
2 CP006874.282741.284278
2 CP006598.1492052.1493604
2 CP003414.247258.248814
1 S55472.1.1524
1 MKOE01000011.99129.100689
1 MKND01000010.104194.105754
1 MJTG01000012.99319.100879
1 MJTC01000011.54.1614
1 MJRU01000001.99942.101502
1 MJQN01000014.124164.125724
1 MJPG01000007.54.1614
1 MJPE01000032.29.1589
1 MJNM01000002.102344.103904
1 MJCN01000014.194820.196380
1 LT985474.2620921.2622467
1 LT985474.244200.245746
1 LT985474.1722923.1724469
1 LJAR01000002.1610758.1612316
1 HG813249.2364350.2365887
1 HF558398.248759.250296
1 FR733643.2443004.2444553
1 FFHU01000003.437210.438740
1 CWMG01000119.3473.5003
1 CWLE01000124.3521.5051
1 CP028401.2388665.2390222
1 CP028183.1809476.1811033
1 CP019625.2656345.2657905
1 CP019622.2798017.2799577
1 CP018685.480898.482458
1 CP013285.1179807.1181367
1 CP011345.502668.504226
1 CP011345.2193608.2195166
1 CP011345.2030704.2032262
1 CP009897.242332.243869
1 CP009258.2316545.2318169
1 CP008836.263885.265422
1 CP007198.2402142.2403679
1 CP007018.2523092.2524629
1 CP007011.263885.265422
1 CP007008.2523092.2524629
1 CP007007.2523090.2524627
1 CP006862.263885.265422
1 CP006860.263885.265422
1 CP006860.2556390.2557927
1 CP006859.2556390.2557927
1 CP006858.263885.265422
1 CP006591.2676298.2677848
1 CP001602.1970656.1972208
1 APIJ01000024.169.1735
